varId,subCategoryId,applies_to_tabs,category,subcategory,section,question,label,dataType,lookupGroupId,associationSpecific
3283,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Fees Only (All PS): 3 Years old,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Fees Only (All PS): 3 Years old,currency,,False
3284,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Fees Only (All PS): 4 Years old,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Fees Only (All PS): 4 Years old,currency,,False
6476,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Fees Only (All PS): Average,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Fees Only (All PS): Average,currency,,False
6451,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Tuition plus fees (All PS): 2 Years old,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Tuition plus fees (All PS): 2 Years old,currency,,False
6459,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Tuition plus fees (All PS): 3 Years old,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Tuition plus fees (All PS): 3 Years old,currency,,False
6467,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Tuition plus fees (All PS): 4 Years old,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Tuition plus fees (All PS): 4 Years old,currency,,False
1263,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Preschool: Tuition plus fees (All PS): Average,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Preschool: Tuition plus fees (All PS): Average,currency,,False
4165,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Kindergarten (Part-time): Tuition Only: Kindergarten (Part-time),Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Kindergarten (Part-time): Tuition Only: Kindergarten (Part-time),currency,,False
4166,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Kindergarten (Part-time): Fees Only: Kindergarten (Part-time),Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Kindergarten (Part-time): Fees Only: Kindergarten (Part-time),currency,,False
11596,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Kindergarten (Part-time): Tuition and Fees: Kindergarten (Part-time),Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Kindergarten (Part-time): Tuition and Fees: Kindergarten (Part-time),currency,,False
3205,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Kindergarten: Tuition Only: Kindergarten,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Kindergarten: Tuition Only: Kindergarten,currency,,False
3219,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Kindergarten: Fees Only: Kindergarten,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Kindergarten: Fees Only: Kindergarten,currency,,False
1262,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Kindergarten: Tuition and Fees: Kindergarten,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Kindergarten: Tuition and Fees: Kindergarten,currency,,False
8633,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Pre-First: Tuition Only: Pre-First Grade,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Pre-First: Tuition Only: Pre-First Grade,currency,,False
8634,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Pre-First: Fees Only: Pre-First Grade,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Pre-First: Fees Only: Pre-First Grade,currency,,False
13272,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Pre-First: Tuition and Fees: Pre-First Grade,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Pre-First: Tuition and Fees: Pre-First Grade,currency,,False
3206,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 1,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 1,currency,,False
3207,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 2,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 2,currency,,False
3208,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 3,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 3,currency,,False
3209,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 4,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 4,currency,,False
3210,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 5,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 5,currency,,False
3211,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 6,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 6,currency,,False
3212,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 7,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 7,currency,,False
3213,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 8,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 8,currency,,False
3214,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 9,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 9,currency,,False
3215,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 10,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 10,currency,,False
3216,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 11,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 11,currency,,False
3217,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Grade 12,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Grade 12,currency,,False
3417,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Average,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Average,currency,,False
3418,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition Only: Weighted Average,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition Only: Weighted Average,currency,,False
3220,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 1,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 1,currency,,False
3221,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 2,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 2,currency,,False
3222,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 3,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 3,currency,,False
3223,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 4,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 4,currency,,False
3224,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 5,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 5,currency,,False
3225,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 6,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 6,currency,,False
3226,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 7,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 7,currency,,False
3227,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 8,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 8,currency,,False
3228,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 9,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 9,currency,,False
3229,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 10,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 10,currency,,False
3230,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 11,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 11,currency,,False
3231,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Grade 12,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Grade 12,currency,,False
3419,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Average,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Average,currency,,False
3420,,False,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Fees Only: Weighted Average,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Fees Only: Weighted Average,currency,,False
1254,8,True,Tuition and Fees,Tuition and Fees,5 Day Boarding,Grade 1 to Grade 12: Tuition and Fees: Grade 1,Tuition and Fees -> Tuition and Fees -> 5 Day Boarding -> Grade 1 to Grade 12: Tuition and Fees: Grade 1,currency,,False
